EMPRESA_JUNIOR,FEDERACAO,ANO_FEDERACAO,CLUSTER_2018,CLUSTER_2019,AC,TEMPO_MEDIO_DIAS,FATURAMENTO,N_MEMBROS_PROJETO,NPS,ESTADO,CIDADE,UNIVERSIDADE,MEMBROS,ID,ACAO_COMPARTILHADA,MES
Prospere Consultoria,FEJEPE,2017,1,2,Não,26.13,3020.00,6,10,PE,Petrolina,UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO ,22,741,Não,4
Prospere Consultoria,FEJEPE,2017,1,2,Não,26.13,1321.14,2,9,PE,Petrolina,UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO ,22,741,Não,3
Prospere Consultoria,FEJEPE,2017,1,2,Não,26.13,1907.78,3,N/A,PE,Petrolina,UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO ,22,741,Não,6
Prospere Consultoria,FEJEPE,2017,1,2,Não,26.13,453.50,2,9,PE,Petrolina,UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO ,22,741,Não,3
Prospere Consultoria,FEJEPE,2017,1,2,Não,26.13,2276.11,2,N/A,PE,Petrolina,UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO ,22,741,Não,8
Prospere Consultoria,FEJEPE,2017,1,2,Não,26.13,451.55,2,N/A,PE,Petrolina,UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO ,22,741,Não,8
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,60.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,60.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,30.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,50.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,30.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,45.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,30.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,30.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,50.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,60.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,30.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,30.00,1,10,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,35.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,50.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,100.00,2,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,25.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,30.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,60.00,1,10,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,50.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,50.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,30.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,50.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,30.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,50.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,45.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,50.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,60.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,30.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,60.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,50.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,60.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,30.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,30.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,50.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,30.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,50.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,50.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,45.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,30.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,9,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,25.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,40.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,50.00,1,10,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,45.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,40.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,30.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,60.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,50.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,35.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,50.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,60.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,60.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,15.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,30.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,60.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,30.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,50.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,30.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,20.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,30.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,50.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,4
ACONT - ASSESSORIA E CONSULTORIA CONTÁBIL,RN Júnior,2018,N/A,2,Não,7.25,65.00,1,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,22,1161,Não,3
